document_name,author,words
What Shall We Do,Leo Tolstoy,"['The', 'woman', 'who', 'nursed', 'the', 'sick', 'old', 'man', 'helped', 'him', 'the', ""peasant's"", 'wife', 'who', 'cut', 'a', 'slice', 'of', 'her', 'bread', 'earned', 'by', 'herself', 'from', 'the', 'very', 'sowing', 'of', 'the', 'corn', 'that', 'made', 'it', 'helped', 'the', 'hungry', 'one', 'Simon', 'who', 'gave', 'three', 'kopeks', 'which', 'he', 'had', 'earned', 'assisted', 'the', 'pilgrim', 'because', 'these', 'three', 'kopeks', 'really', 'represented', 'his', 'labour', 'but', 'I', 'had', 'served', 'nobody', 'worked', 'for', 'no', 'one', 'and', 'knew', 'very', 'well', 'that', 'my', 'money', 'did', 'not', 'represent', 'my', 'labour']"
What Shall We Do,Leo Tolstoy,"['And', 'so', 'I', 'felt', 'that', 'in', 'money', 'or', 'in', ""money's"", 'worth', 'and', 'in', 'the', 'possession', 'of', 'it', 'there', 'was', 'something', 'wrong', 'and', 'evil', 'that', 'the', 'money', 'itself', 'and', 'the', 'fact', 'of', 'my', 'having', 'it', 'was', 'one', 'of', 'the', 'chief', 'causes', 'of', 'those', 'evils', 'which', 'I', 'had', 'seen', 'before', 'me', 'and', 'I', 'asked', 'myself', 'What', 'is', 'money']"
What Shall We Do,Leo Tolstoy,"['CHAPTER', 'XVII', 'Money']"
What Shall We Do,Leo Tolstoy,"['Then', 'what', 'is', 'money']"
What Shall We Do,Leo Tolstoy,"['It', 'is', 'answered', 'money', 'represents', 'labour']"
What Shall We Do,Leo Tolstoy,"['I', 'meet', 'educated', 'people', 'who', 'even', 'assert', 'that', 'money', 'represents', 'labour', 'performed', 'by', 'those', 'who', 'possess', 'it']"
What Shall We Do,Leo Tolstoy,"['I', 'confess', 'that', 'I', 'myself', 'formerly', 'shared', 'this', 'opinion', 'although', 'I', 'did', 'not', 'very', 'clearly', 'understand', 'it']"
What Shall We Do,Leo Tolstoy,"['But', 'now', 'it', 'became', 'necessary', 'for', 'me', 'to', 'learn', 'thoroughly', 'what', 'money', 'is']"
What Shall We Do,Leo Tolstoy,"['In', 'order', 'to', 'do', 'so', 'I', 'addressed', 'myself', 'to', 'science']"
What Shall We Do,Leo Tolstoy,"['Science', 'says', 'that', 'money', 'in', 'itself', 'is', 'neither', 'unjust', 'nor', 'pernicious', 'that', 'money', 'is', 'the', 'natural', 'result', 'of', 'the', 'conditions', 'of', 'social', 'life', 'and', 'is', 'indispensable', 'first', 'for', 'convenience', 'of', 'exchange', 'secondly', 'as', 'a', 'measure', 'of', 'value', 'thirdly', 'for', 'saving', 'and', 'fourthly', 'for', 'payments']"
What Shall We Do,Leo Tolstoy,"['The', 'fact', 'that', 'when', 'I', 'have', 'in', 'my', 'pocket', 'three', 'rubles', 'to', 'spare', 'which', 'I', 'am', 'not', 'in', 'need', 'of', 'I', 'have', 'only', 'to', 'whistle', 'and', 'in', 'every', 'civilized', 'town', 'I', 'can', 'obtain', 'a', 'hundred', 'people', 'ready', 'for', 'these', 'three', 'rubles', 'to', 'do', 'the', 'worst', 'most', 'disgusting', 'and', 'humiliating', 'act', 'I', 'require', 'it', 'is', 'said', 'comes', 'not', 'from', 'money', 'but', 'from', 'the', 'very', 'complicated', 'conditions', 'of', 'the', 'economical', 'life', 'of', 'nations']"
What Shall We Do,Leo Tolstoy,"['The', 'dominion', 'of', 'one', 'man', 'over', 'others', 'does', 'not', 'come', 'from', 'money', 'but', 'from', 'the', 'circumstance', 'that', 'a', 'workingman', 'does', 'not', 'receive', 'the', 'full', 'value', 'of', 'his', 'labour', 'and', 'the', 'fact', 'that', 'he', 'does', 'not', 'get', 'the', 'full', 'value', 'of', 'his', 'labour', 'depends', 'upon', 'the', 'nature', 'of', 'capital', 'rent', 'and', 'wages', 'and', 'upon', 'complicated', 'connections', 'between', 'the', 'distribution', 'and', 'consumption', 'of', 'wealth']"
What Shall We Do,Leo Tolstoy,"['In', 'plain', 'language', 'it', 'means', 'that', 'people', 'who', 'have', 'money', 'may', 'twist', 'round', 'their', 'finger', 'those', 'who', 'have', 'none']"
What Shall We Do,Leo Tolstoy,"['But', 'science', 'says', 'that', 'this', 'is', 'an', 'illusion', 'that', 'in', 'every', 'kind', 'of', 'production', 'three', 'factors', 'take', 'part', 'land', 'savings', 'of', 'labour', 'capital', 'and', 'labour', 'and', 'that', 'the', 'dominion', 'of', 'the', 'few', 'over', 'the', 'many', 'proceeds', 'from', 'the', 'various', 'connections', 'between', 'these', 'factors', 'of', 'production', 'because', 'the', 'two', 'first', 'factors', 'land', 'and', 'capital', 'are', 'not', 'in', 'the', 'hands', 'of', 'working', 'people', 'and', 'from', 'this', 'fact', 'and', 'from', 'the', 'various', 'combinations', 'which', 'result', 'from', 'it', 'this', 'domination', 'proceeds']"
What Shall We Do,Leo Tolstoy,"['Whence', 'comes', 'the', 'great', 'power', 'of', 'money', 'which', 'strikes', 'us', 'all', 'with', 'a', 'sense', 'of', 'its', 'injustice', 'and', 'cruelty']"
What Shall We Do,Leo Tolstoy,"['Why', 'is', 'one', 'man', 'by', 'the', 'means', 'of', 'money', 'to', 'have', 'dominion', 'over', 'others']"
What Shall We Do,Leo Tolstoy,"['Science', 'says', 'It', 'comes', 'from', 'the', 'division', 'of', 'the', 'factors', 'of', 'production', 'and', 'from', 'the', 'consequent', 'combinations', 'which', 'oppress', 'the', 'worker', 'This', 'answer', 'has', 'always', 'appeared', 'to', 'me', 'to', 'be', 'strange', 'not', 'only', 'because', 'it', 'leaves', 'one', 'part', 'of', 'the', 'question', 'unnoticed', 'namely', 'the', 'significance', 'of', 'money', 'but', 'also', 'because', 'of', 'the', 'division', 'of', 'the', 'factors', 'of', 'production', 'which', 'to', 'an', 'unprejudiced', 'man', 'will', 'always', 'appear', 'artificial', 'and', 'out', 'of', 'touch', 'with', 'reality']"
What Shall We Do,Leo Tolstoy,"['Science', 'asserts', 'that', 'in', 'every', 'production', 'three', 'agents', 'come', 'into', 'operation', 'land', 'capital', 'and', 'labour', 'and', 'along', 'with', 'this', 'division', 'it', 'is', 'understood', 'that', 'property', 'or', 'its', 'value', 'in', 'money', 'is', 'naturally', 'divided', 'among', 'those', 'who', 'possess', 'one', 'of', 'these', 'agents', 'thus', 'rent', 'the', 'value', 'of', 'the', 'ground', 'belongs', 'to', 'the', 'land', 'owner', 'interest', 'belongs', 'to', 'the', 'capitalist', 'and', 'wages', 'to', 'the', 'worker']"
What Shall We Do,Leo Tolstoy,"['Is', 'this', 'really', 'so']"
What Shall We Do,Leo Tolstoy,"['First', 'is', 'it', 'true', 'that', 'in', 'every', 'production', 'only', 'three', 'agencies', 'operate']"
What Shall We Do,Leo Tolstoy,"['Now', 'while', 'I', 'am', 'writing', 'proceeds', 'the', 'production', 'of', 'hay', 'around', 'me']"
What Shall We Do,Leo Tolstoy,"['Of', 'what', 'is', 'this', 'production', 'composed']"
What Shall We Do,Leo Tolstoy,"['I', 'am', 'told', 'of', 'the', 'land', 'which', 'produces', 'the', 'grass', 'of', 'capital', 'scythes', 'rakes', 'pitch', 'forks', 'carts', 'which', 'are', 'necessary', 'for', 'the', 'housing', 'of', 'the', 'hay', 'and', 'of', 'labour']"
What Shall We Do,Leo Tolstoy,"['But', 'I', 'see', 'that', 'this', 'is', 'not', 'true']"
What Shall We Do,Leo Tolstoy,"['Besides', 'the', 'land', 'there', 'is', 'the', 'sun', 'and', 'rain', 'and', 'in', 'addition', 'social', 'order', 'which', 'has', 'been', 'keeping', 'these', 'meadows', 'from', 'any', 'damage', 'which', 'might', 'be', 'caused', 'by', 'letting', 'stray', 'cattle', 'graze', 'upon', 'them', 'the', 'skill', 'of', 'workmen', 'their', 'knowledge', 'of', 'language', 'and', 'many', 'other', 'agencies', 'of', 'production', 'which', 'for', 'some', 'unknown', 'reason', 'are', 'not', 'taken', 'into', 'consideration', 'by', 'political', 'economy']"
What Shall We Do,Leo Tolstoy,"['The', 'power', 'of', 'the', 'sun', 'is', 'as', 'necessary', 'as', 'the', 'land', 'even', 'more']"
What Shall We Do,Leo Tolstoy,"['I', 'may', 'mention', 'the', 'instances', 'when', 'men', 'in', 'a', 'town', 'for', 'example', 'assume', 'the', 'right', 'to', 'keep', 'out', 'the', 'sun', 'from', 'others', 'by', 'means', 'of', 'walls', 'or', 'trees']"
What Shall We Do,Leo Tolstoy,"['Why', 'then', 'is', 'the', 'sun', 'not', 'included', 'among', 'the', 'factors', 'of', 'production']"
What Shall We Do,Leo Tolstoy,"['Rain', 'is', 'another', 'means', 'as', 'necessary', 'as', 'the', 'ground', 'itself']"
What Shall We Do,Leo Tolstoy,"['The', 'air', 'too']"
What Shall We Do,Leo Tolstoy,"['I', 'can', 'imagine', 'men', 'without', 'water', 'and', 'pure', 'air', 'because', 'other', 'men', 'had', 'assumed', 'to', 'themselves', 'the', 'right', 'to', 'monopolise', 'these', 'essential', 'necessaries', 'of', 'all']"
What Shall We Do,Leo Tolstoy,"['Public', 'security', 'is', 'likewise', 'a', 'necessary', 'element']"
What Shall We Do,Leo Tolstoy,"['Food', 'and', 'dress', 'for', 'workmen', 'are', 'similar', 'factors', 'in', 'production', 'this', 'is', 'even', 'recognized', 'by', 'some', 'economists']"
What Shall We Do,Leo Tolstoy,"['Education', 'the', 'knowledge', 'of', 'language', 'which', 'creates', 'the', 'possibility', 'to', 'apply', 'work', 'is', 'likewise', 'an', 'agent']"
What Shall We Do,Leo Tolstoy,"['I', 'could', 'fill', 'a', 'volume', 'by', 'enumerating', 'such', 'combinations', 'not', 'mentioned', 'by', 'science']"
What Shall We Do,Leo Tolstoy,"['Why', 'then', 'are', 'three', 'only', 'to', 'be', 'chosen', 'and', 'laid', 'as', 'a', 'foundation', 'for', 'the', 'science', 'of', 'political', 'economy']"
What Shall We Do,Leo Tolstoy,"['Sunshine', 'and', 'water', 'equally', 'with', 'the', 'earth', 'are', 'factors', 'in', 'production', 'so', 'with', 'the', 'food', 'and', 'clothes', 'of', 'the', 'workers', 'and', 'the', 'transmission', 'of', 'knowledge']"
What Shall We Do,Leo Tolstoy,"['All', 'may', 'be', 'taken', 'as', 'distinct', 'factors', 'in', 'production']"
What Shall We Do,Leo Tolstoy,"['Simply', 'because', 'the', 'right', 'of', 'men', 'to', 'enjoy', 'the', 'rays', 'of', 'the', 'sun', 'rain', 'food', 'language', 'and', 'audience', 'are', 'challenged', 'only', 'on', 'rare', 'occasions', 'but', 'the', 'use', 'of', 'land', 'and', 'of', 'the', 'instruments', 'of', 'labour', 'are', 'constantly', 'challenged', 'in', 'society']"
What Shall We Do,Leo Tolstoy,"['This', 'is', 'the', 'true', 'foundation', 'and', 'the', 'division', 'of', 'the', 'factors', 'of', 'production', 'into', 'three', 'is', 'quite', 'arbitrary', 'and', 'is', 'not', 'involved', 'in', 'the', 'nature', 'of', 'things']"
What Shall We Do,Leo Tolstoy,"['But', 'it', 'may', 'perhaps', 'be', 'urged', 'that', 'this', 'division', 'is', 'so', 'suitable', 'to', 'man', 'that', 'wherever', 'economic', 'relationships', 'are', 'formed', 'these', 'three', 'factors', 'appear', 'at', 'once', 'and', 'alone']"
What Shall We Do,Leo Tolstoy,"['Let', 'us', 'see', 'whether', 'this', 'is', 'really', 'so']"
What Shall We Do,Leo Tolstoy,"['First', 'of', 'all', 'I', 'look', 'at', 'what', 'is', 'around', 'me', 'at', 'Russian', 'colonists', 'of', 'whom', 'millions', 'have', 'for', 'ages', 'existed']"
What Shall We Do,Leo Tolstoy,"['They', 'come', 'to', 'a', 'land', 'settle', 'themselves', 'on', 'it', 'and', 'begin', 'to', 'work', 'and', 'it', 'does', 'not', 'enter', 'the', 'mind', 'of', 'any', 'of', 'them', 'that', 'a', 'man', 'who', 'does', 'not', 'use', 'the', 'land', 'can', 'have', 'any', 'claim', 'to', 'it', 'and', 'the', 'land', 'does', 'not', 'assert', 'any', 'rights', 'of', 'its', 'own']"
What Shall We Do,Leo Tolstoy,"['On', 'the', 'contrary', 'the', 'colonists', 'conscientiously', 'recognize', 'the', 'communism', 'of', 'the', 'land', 'and', 'the', 'right', 'of', 'every', 'one', 'of', 'them', 'to', 'plough', 'and', 'to', 'mow', 'wherever', 'he', 'likes']"
What Shall We Do,Leo Tolstoy,"['For', 'cultivation', 'for', 'gardening', 'for', 'building', 'houses', 'the', 'colonists', 'obtain', 'various', 'implements', 'of', 'labour', 'nor', 'does', 'it', 'enter', 'the', 'mind', 'of', 'any', 'of', 'them', 'that', 'these', 'instruments', 'of', 'labour', 'may', 'be', 'allowed', 'to', 'bring', 'profit', 'in', 'themselves', 'and', 'the', 'capital', 'does', 'not', 'assert', 'any', 'rights', 'of', 'its', 'own']"
What Shall We Do,Leo Tolstoy,"['On', 'the', 'contrary', 'the', 'colonists', 'consciously', 'recognize', 'among', 'themselves', 'that', 'all', 'interest', 'for', 'tools', 'or', 'borrowed', 'corn', 'or', 'capital', 'is', 'unjust']"
What Shall We Do,Leo Tolstoy,"['They', 'work', 'upon', 'a', 'free', 'land', 'labour', 'with', 'their', 'own', 'tools', 'or', 'with', 'those', 'borrowed', 'without', 'interest', 'each', 'for', 'himself', 'or', 'all', 'together', 'for', 'common', 'business', 'and', 'in', 'such', 'a', 'community', 'it', 'is', 'impossible', 'to', 'prove', 'either', 'the', 'existence', 'of', 'rent', 'interest', 'accruing', 'from', 'capital', 'or', 'remuneration', 'for', 'labour']"
What Shall We Do,Leo Tolstoy,"['In', 'referring', 'to', 'such', 'a', 'community', 'I', 'am', 'not', 'indulging', 'my', 'fancy', 'but', 'describing', 'what', 'has', 'always', 'taken', 'place', 'not', 'only', 'among', 'Russian', 'colonists', 'but', 'everywhere', 'as', 'long', 'as', 'human', 'nature', 'is', 'not', 'sinned', 'against']"
What Shall We Do,Leo Tolstoy,"['I', 'am', 'describing', 'what', 'appears', 'to', 'everyone', 'to', 'be', 'natural', 'and', 'rational']"
What Shall We Do,Leo Tolstoy,"['Men', 'settle', 'on', 'land', 'and', 'each', 'member', 'undertakes', 'the', 'business', 'which', 'suits', 'him', 'and', 'having', 'procured', 'the', 'necessary', 'tools', 'does', 'his', 'own', 'work']"
What Shall We Do,Leo Tolstoy,"['If', 'these', 'men', 'find', 'it', 'more', 'convenient', 'to', 'work', 'together', 'they', 'form', 'a', ""workmen's"", 'association']"
What Shall We Do,Leo Tolstoy,"['But', 'neither', 'in', 'separate', 'households', 'nor', 'in', 'associations', 'will', 'separate', 'agents', 'of', 'production', 'appear', 'till', 'men', 'artificially', 'and', 'forcibly', 'divide', 'them']"
What Shall We Do,Leo Tolstoy,"['There', 'will', 'be', 'simply', 'labour', 'and', 'the', 'necessary', 'conditions', 'of', 'labour', 'the', 'sun', 'which', 'warms', 'all', 'the', 'air', 'which', 'they', 'breathe', 'water', 'which', 'they', 'drink', 'land', 'on', 'which', 'they', 'labour', 'clothes', 'on', 'the', 'body', 'food', 'in', 'the', 'stomach', 'stakes', 'shovels', 'ploughs', 'machines', 'with', 'which', 'they', 'work']"
What Shall We Do,Leo Tolstoy,"['And', 'it', 'is', 'evident', 'that', 'neither', 'the', 'rays', 'of', 'the', 'sun', 'nor', 'the', 'clothes', 'on', 'the', 'body', 'nor', 'the', 'stakes', 'nor', 'the', 'spade', 'nor', 'the', 'plough', 'with', 'which', 'each', 'man', 'works', 'nor', 'the', 'machines', 'with', 'which', 'they', 'labour', 'in', 'the', ""workmen's"", 'association', 'can', 'belong', 'to', 'anyone', 'else', 'than', 'those', 'who', 'enjoy', 'the', 'rays', 'of', 'the', 'sun', 'breathe', 'the', 'air', 'drink', 'the', 'water', 'eat', 'the', 'bread', 'clothe', 'their', 'bodies', 'and', 'labour', 'with', 'the', 'spade', 'or', 'with', 'the', 'machines', 'because', 'all', 'these', 'are', 'necessary', 'only', 'for', 'those', 'who', 'use', 'them']"
What Shall We Do,Leo Tolstoy,"['And', 'when', 'men', 'act', 'thus', 'we', 'see', 'they', 'act', 'rationally']"
What Shall We Do,Leo Tolstoy,"['Therefore', 'observing', 'all', 'the', 'economic', 'conditions', 'created', 'among', 'men', 'I', 'do', 'not', 'see', 'that', 'division', 'into', 'three', 'is', 'natural']"
What Shall We Do,Leo Tolstoy,"['I', 'see', 'on', 'the', 'contrary', 'that', 'it', 'is', 'neither', 'natural', 'nor', 'rational']"
What Shall We Do,Leo Tolstoy,"['But', 'perhaps', 'the', 'setting', 'apart', 'of', 'these', 'three', 'does', 'not', 'occur', 'in', 'primitive', 'societies', 'only', 'when', 'the', 'population', 'increases', 'and', 'cultivation', 'begins', 'to', 'develop', 'it', 'is', 'unavoidable']"
What Shall We Do,Leo Tolstoy,"['And', 'we', 'cannot', 'but', 'recognise', 'the', 'fact', 'that', 'this', 'division', 'has', 'occurred', 'in', 'European', 'society']"
What Shall We Do,Leo Tolstoy,"['Let', 'us', 'see', 'whether', 'it', 'is', 'really', 'so']"
What Shall We Do,Leo Tolstoy,"['We', 'are', 'told', 'that', 'in', 'European', 'society', 'this', 'division', 'of', 'agencies', 'has', 'been', 'that', 'is', 'that', 'one', 'man', 'possesses', 'land', 'another', 'accomplished', 'the', 'instruments', 'of', 'labour', 'and', 'the', 'third', 'is', 'without', 'land', 'and', 'instruments']"
What Shall We Do,Leo Tolstoy,"['We', 'have', 'grown', 'so', 'accustomed', 'to', 'this', 'assertion', 'that', 'we', 'are', 'no', 'longer', 'struck', 'by', 'the', 'strangeness', 'of', 'it']"
What Shall We Do,Leo Tolstoy,"['But', 'in', 'this', 'assertion', 'lies', 'an', 'inner', 'contradiction']"
What Shall We Do,Leo Tolstoy,"['The', 'conception', 'of', 'a', 'labouring', 'man', 'includes', 'the', 'land', 'on', 'which', 'he', 'lives', 'and', 'the', 'tools', 'with', 'which', 'he', 'works']"
What Shall We Do,Leo Tolstoy,"['If', 'he', 'did', 'not', 'live', 'on', 'the', 'land', 'and', 'had', 'no', 'tools', 'he', 'would', 'not', 'be', 'a', 'labourer']"
What Shall We Do,Leo Tolstoy,"['A', 'workman', 'deprived', 'of', 'land', 'and', 'tools', 'never', 'existed', 'and', 'never', 'can', 'exist']"
What Shall We Do,Leo Tolstoy,"['There', 'cannot', 'be', 'a', 'bootmaker', 'without', 'a', 'house', 'for', 'his', 'work', 'built', 'on', 'land', 'without', 'water', 'air', 'and', 'tools', 'to', 'work', 'with']"
What Shall We Do,Leo Tolstoy,"['If', 'the', 'peasant', 'has', 'no', 'land', 'horse', 'water', 'or', 'scythe', 'if', 'the', 'bootmaker', 'is', 'without', 'a', 'house', 'water', 'or', 'awl', 'then', 'that', 'means', 'that', 'some', 'one', 'has', 'driven', 'him', 'from', 'the', 'ground', 'or', 'taken', 'it', 'from', 'him', 'and', 'has', 'cheated', 'him', 'out', 'of', 'his', 'scythe', 'cart', 'horse', 'or', 'awl', 'but', 'it', 'does', 'not', 'in', 'any', 'way', 'mean', 'that', 'there', 'can', 'be', 'country', 'labourers', 'without', 'scythes', 'or', 'bootmakers', 'without', 'tools']"
What Shall We Do,Leo Tolstoy,"['As', 'you', 'cannot', 'think', 'of', 'a', 'fisherman', 'on', 'dry', 'land', 'without', 'fishing', 'implements', 'unless', 'you', 'imagine', 'him', 'driven', 'away', 'from', 'the', 'water', 'by', 'some', 'one', 'who', 'has', 'taken', 'his', 'fishing', 'implements', 'from', 'him', 'so', 'also', 'you', 'cannot', 'picture', 'a', 'workman', 'without', 'land', 'on', 'which', 'to', 'live', 'and', 'without', 'tools', 'for', 'his', 'trade', 'unless', 'somebody', 'has', 'driven', 'him', 'from', 'the', 'former', 'or', 'robbed', 'him', 'of', 'the', 'latter']"
What Shall We Do,Leo Tolstoy,"['There', 'may', 'be', 'men', 'who', 'are', 'hunted', 'from', 'one', 'place', 'to', 'another', 'and', 'who', 'having', 'been', 'robbed', 'are', 'compelled', 'perforce', 'to', 'work', 'for', 'another', 'man', 'and', 'make', 'things', 'necessary', 'for', 'themselves', 'but', 'this', 'does', 'not', 'mean', 'that', 'such', 'is', 'the', 'nature', 'of', 'production']"
What Shall We Do,Leo Tolstoy,"['It', 'means', 'only', 'that', 'in', 'such', 'case', 'the', 'natural', 'conditions', 'of', 'production', 'are', 'violated']"
What Shall We Do,Leo Tolstoy,"['But', 'if', 'we', 'are', 'to', 'consider', 'as', 'factors', 'of', 'production', 'all', 'of', 'which', 'a', 'workman', 'may', 'be', 'deprived', 'by', 'force', 'why', 'not', 'count', 'among', 'these', 'the', 'claim', 'on', 'the', 'person', 'of', 'a', 'slave']"
What Shall We Do,Leo Tolstoy,"['Why', 'not', 'count', 'claims', 'on', 'the', 'rain', 'and', 'the', 'rays', 'of', 'the', 'sun']"
What Shall We Do,Leo Tolstoy,"['One', 'man', 'might', 'build', 'a', 'wall', 'and', 'so', 'keep', 'the', 'sun', 'from', 'his', 'neighbour', 'another', 'might', 'come', 'who', 'would', 'turn', 'the', 'course', 'of', 'a', 'river', 'through', 'his', 'own', 'pond', 'and', 'so', 'contaminate', 'its', 'water', 'or', 'claim', 'a', 'fellow', 'being', 'as', 'his', 'own', 'property']"
What Shall We Do,Leo Tolstoy,"['But', 'none', 'of', 'these', 'claims', 'although', 'enforced', 'by', 'violence', 'can', 'be', 'recognised', 'as', 'a', 'basis']"
What Shall We Do,Leo Tolstoy,"['It', 'is', 'therefore', 'as', 'wrong', 'to', 'accept', 'the', 'artificial', 'rights', 'to', 'land', 'and', 'tools', 'as', 'separate', 'factors', 'in', 'production', 'as', 'to', 'recognise', 'as', 'such', 'the', 'invented', 'rights', 'to', 'use', 'sunshine', 'air', 'water', 'or', 'the', 'person', 'of', 'another']"
